# CSV-File created with merge-csv.com
# -----------------------------------------------------------

iteration,MAE
12,0.12131777001202208
13,0.12854624202662404
14,0.12754471146714644
15,0.12852450536640758
16,0.1284716900066799
17,0.12848081606795383
18,0.1278653838282172
19,0.12855979688050845
0,0.17796310871278942
1,0.07986559802185685
2,0.17325839332110612
3,0.08593917582194836
4,0.08821986801081383
5,0.1723282727644688
6,0.0907503405320409
7,0.09379033326606684
8,0.08961542191342305
9,0.0969460859730024
10,0.09307967825029717
11,4.612713024470119e-05
12,0.17645165118739012
13,0.07812458923990614
14,8.057529041560493e-05
15,0.07801673823246383
16,0.09207431722387642
17,0.09000256069805831
18,0.08399518021274349
19,0.18160319764021737
0,0.0603403769574843
1,0.06463356605259306
2,0.13280348949432483
3,0.07583686480376375
4,0.2035493914962216
5,0.13774015821683822
6,0.12907898318564953
7,0.13040231882584805
8,0.1327437769096875
9,0.07176369418879457
10,0.1296932266408846
11,0.06526300010792582
12,0.1336186011172936
13,0.06255100896792762
14,0.053761089494959904
15,0.1346596672766332
16,0.14467543618632195
17,0.1299105244925876
18,0.11959388268768614
19,0.06735796806474265
0,0.0003976864414224005
1,0.10830415276620545
2,0.00018806335027025817
3,0.057959478272752794
4,0.053764789640948045
5,0.10362289313936497
6,0.1781295722741413
7,0.11826597980697022
8,0.11050662069641463
9,0.10458174086474366
10,0.00022050386477229393
11,0.1085951038254979
12,0.00012329859850464175
13,0.22572496629237024
14,0.09987219281807054
15,0.055434439110417504
16,0.055373942623836186
17,0.17635676070237288
18,0.11208848249206499
19,0.0635901115210102
0,0.17450630485203622
1,0.18994573155005112
2,0.03809501390558844
3,0.00046601145106147176
4,0.13736737513981082
5,0.0895234953439315
6,0.05010221259450453
7,0.23148297012598248
8,0.14078465956571692
9,0.127678035886697
10,0.0789091750483975
11,0.16951273217134002
12,0.1467805373377677
13,0.14587942199809323
14,0.10375292730784762
15,0.17121789404819102
16,0.0456054059052647
17,0.14069848658829034
18,0.05030056007978441
19,0.24127703690868366
0,0.07497299023439072
1,0.037804214279243444
2,0.12418122095804661
3,0.15967598624295404
4,0.12685327230384183
5,0.12794438521399001
6,0.20384380116915093
7,0.1279275991000239
8,0.08413708718459355
9,0.1552462765156069
10,0.11661035642238626
11,0.15959621599024112
12,0.11466825143020618
13,0.16225329026137242
14,0.1525982444354345
15,0.1203388765841357
16,0.20202964078988067
17,0.1200789603502409
18,0.0881902642258949
19,0.20596747630250228
0,1.705442628845149
1,1.3531656911597143
2,1.4284540462651392
3,1.6454875563644635
4,1.6815529312684914
5,1.480390242091401
6,1.6314069658155321
7,1.287919798863214
8,1.8037529373697225
9,1.324554456046622
10,1.2571306422590434
11,1.0935783349859394
12,1.5152274085738398
13,1.473700182473017
14,1.417496690246287
15,2.5026907862183303
16,1.45105357898182
17,1.9126285588393377
18,1.3952439864757684
19,1.534846096637835
0,0.18416492255881478
1,0.18178739142820588
2,0.17598021310048764
3,0.1847233863128905
4,0.172397626978578
5,0.16562896625811863
6,0.16608432020448577
7,0.17268062417481234
8,0.15774228248351366
9,0.181689876000383
10,0.2014868913118707
11,0.16506739247912333
12,0.18071021813911184
13,0.2045702376617504
14,0.1808234653158029
15,0.16998290932967475
16,0.17023657827219862
17,0.1839018896449806
18,0.18485994434847422
19,0.16878259227442627
0,0.0
1,0.0
2,0.0
3,0.0
4,2.5837917664003644e-15
5,0.0
6,2.5837917664003644e-15
7,2.5837917664003644e-15
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,2.5837917664003644e-15
16,0.0
17,2.5837917664003644e-15
18,0.0
19,0.0
0,2.9850239832059553e-06
1,0.11780217373132208
2,0.11589531412888789
3,0.1134148484590054
4,0.11724355565259759
5,2.1872969436370626e-06
6,0.1178251591971022
7,4.360427346213521e-05
8,5.571378605432701e-05
9,0.11651558078477196
10,0.11616655911909564
11,7.398102951436392e-05
12,0.11312899297374712
13,0.1176946544464673
14,0.1178142936797925
15,1.0001871595476572e-05
16,0.1176050113714716
17,4.5061653607218295e-06
18,3.7738132847339734e-05
19,1.532929367722054e-05
0,0.15327643814938732
1,0.06775610715116603
2,0.16007965798887822
3,0.07434120913772435
4,0.0829770338349947
5,5.1839853603554624e-05
6,0.1622125268563785
7,0.07594039259241711
8,0.16240120333467642
9,0.08124555846414097
10,0.00028692825708121996
11,0.08293617045416773
12,0.07597810300954023
13,0.15309660462777547
14,0.08251232358610763
15,2.4249530442644627e-05
16,8.413752068976034e-05
17,0.1578406129261852
18,0.08157896123588196
19,0.08294082650779387
0,0.1239182003166834
1,0.10894349871895785
2,0.19355690276934748
3,0.1282244386671028
4,0.12121972532562017
5,0.12086245140228527
6,0.12963084538697006
7,0.1207801684276164
8,0.06836173666543849
9,0.06950451271226259
10,0.1936392384951271
11,0.1267421366650239
12,0.11573583716313839
13,0.056281103349388614
14,0.058810715770018895
15,0.058498795812536954
16,0.05917536179037442
17,0.19426660098485632
18,0.058448550781422234
19,0.12791970640503839
0,0.20809339770056798
1,0.15571498945512058
2,0.10252946789353327
3,0.09410292586779202
4,0.20896395329845624
5,0.10387890852972072
6,0.0917561766561646
7,0.059075151776308
8,0.10242338341759251
9,0.16249881592995746
10,0.0989529508452299
11,0.1511721801579516
12,0.0993911654679749
13,0.10284741495325968
14,0.04901398101591447
15,0.15654297296300268
16,0.11180332647377793
17,0.04910118661177339
18,0.20162444814824837
19,0.11138009874691097
0,0.0001439630426834257
1,0.08545810303361122
2,0.042506757952195905
3,0.14076265212740272
4,0.12966787778332653
5,0.1616138041392928
6,0.04664254341986312
7,0.12866603759374637
8,0.13425117783626414
9,0.2163589125248978
10,0.08478955235219997
11,0.0821170416769489
12,0.09188633238777584
13,0.07878259084332942
14,0.13910691381364537
15,0.08710551626443878
16,0.13741552288962205
17,0.12899382204401302
18,0.1320852962095443
19,0.07691196864860114
0,0.18094078483081144
1,0.08053926678258615
2,0.07243201157334571
3,0.10983515299125632
4,0.10493723322789576
5,0.12022584301442223
6,0.15964007589286244
7,0.15169790369316358
8,0.07727399647512011
9,0.11142607490586849
10,0.11557220464865668
11,0.14624373461223364
12,0.03942960123664156
13,0.14680855632072587
14,0.038835382441623496
15,0.19197535072576552
16,0.11296921969817882
17,0.07115978714084681
18,0.15213361050551027
19,0.041219164035404876
0,0.13284459475358296
1,0.10670810824998736
2,0.06409474885839657
3,0.060186623639635166
4,0.00034765123493694136
5,0.1613215253657121
6,0.1850921840588322
7,0.09991023246390622
8,0.03095828892232513
9,0.19916332956192093
10,0.1344385256777264
11,0.05950681862179578
12,0.12908208023789564
13,0.13320784829911572
14,0.1384808378837316
15,0.1671941849837315
16,0.13498898097372677
17,0.14028458253679263
18,0.09832593884145041
19,0.10373798506036823
0,1.3665672130594444
1,1.1092178952531235
2,1.355415331551887
3,1.6297204066425606
4,1.286810033938339
5,2.02305416008604
6,1.6955399057368172
7,1.4399267227698351
8,1.3714874650334739
9,1.2128157528030414
10,1.4897217028407554
11,1.6841956824600282
12,1.265625327816143
13,1.8968146268979527
14,1.4656614084214727
15,1.5117598412749857
16,1.3918051489619812
17,1.2536552392170053
18,1.6032714123395797
19,1.3712247812136862
